close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
413.54,413.93,406.3701,408.76,16996639,412.0741623949,412.4627799974,404.929676887,407.3111056259,16996639,0.0,1.0
406.66,407.15,401.86,402.28,17446724,405.2185493048,405.7068124464,400.435563428,400.8540746923,17446724,0.0,1.0
397.84,399.93,394.6515,397.66,17709364,396.4298127562,398.5124045234,393.252614742,396.2504507858,17709364,0.0,1.0
394.94,401.7199,390.31,392.61,23562481,393.5400921223,400.2959600278,388.926503662,391.2183510613,23562481,0.0,1.0
389.33,402.16,389.17,401.49,28781374,387.9499773788,400.7345000453,387.7905445162,400.0668749334,28781374,0.0,1.0
402.25,406.32,399.19,405.25,19582091,400.8241810305,404.8797544719,397.7750275341,403.8135472035,19582091,0.0,1.0
406.32,413.0,405.7601,412.17,29694654,404.8797544719,411.5360764838,404.3218390985,410.7090185093,29694654,0.0,1.0
399.04,399.8899,388.03,394.03,40586450,397.6255592254,398.4724466622,386.6545853705,392.6333177165,40586450,0.0,1.0
409.06,412.47,406.78,409.56,15065330,407.6100422432,411.0079551266,405.3381239518,408.1082699387,15065330,0.0,1.0
407.57,408.2,403.06,404.235,15734501,406.1253237107,406.753090607,401.6313098972,402.8021449817,15734501,0.0,1.0
400.96,402.85,395.75,400.08,20286875,399.5387535761,401.4220542651,394.347220989,398.661872832,20286875,0.0,1.0
399.12,405.48,397.77,404.03,30565789,397.7052756567,404.0427319435,396.3600608788,402.5978716265,30565789,0.0,1.0
404.27,411.89,403.95,410.63,21029917,402.8370209203,410.4300109998,402.5181551952,409.1744772071,21029917,0.0,1.0
411.84,418.88,410.33,417.25,15855485,410.3801882302,417.3952341829,408.8755405898,415.7710118956,15855485,0.0,1.0
414.58,418.4,413.7301,414.57,16765616,413.1104760016,416.9169355952,412.2635885648,413.1005114477,16765616,0.0,1.0
413.64,426.82,413.43,426.6,20273538,412.173807934,425.3070899874,411.9645523019,425.0878698014,20273538,0.0,1.0
421.9,425.1794,419.77,424.05,19253750,420.4045294637,423.672305273,418.2820794809,422.5469085544,19253750,0.0,1.0
427.93,429.37,422.36,425.82,17966423,426.4131554715,427.8480512345,420.8628989436,424.3106345964,17966423,0.0,1.0
423.26,424.03,419.7,422.19,16216581,421.7597087955,422.5269794465,418.2123276035,420.6935015271,16216581,0.0,1.0
426.28,427.74,421.62,426.44,12468710,424.7690040763,426.2238289472,420.1255219542,424.9284369389,12468710,0.0,1.0
424.59,427.28,423.3,425.17,14248192,423.0849944655,425.7654594673,421.7995670111,423.6629385923,14248192,0.0,1.0
425.52,426.51,418.32,420.01,16526878,424.0116979791,424.9981888162,416.8372191639,418.5212287747,16526878,0.0,1.0
417.88,428.67,417.57,424.99,19290884,416.3987787919,427.1505324608,416.0898776207,423.4835766219,19290884,0.0,1.0
420.45,423.26,419.085,419.73,16462007,418.9596691468,421.7597087955,417.599507538,418.2422212652,16462007,0.0,1.0
421.44,422.38,417.84,420.11,17861855,419.9461599838,420.8828280514,416.3589205762,418.6208743138,17861855,0.0,1.0
424.57,427.89,422.22,423.95,15602611,423.0650653577,426.3732972558,420.7233951888,422.4472630153,15602611,0.0,1.0
420.72,421.87,419.12,420.96,21871161,419.2287121023,420.374635802,417.6343834767,419.4678613962,21871161,0.0,1.0
421.43,424.45,419.01,424.44,16704978,419.9361954299,422.9454907108,417.5247733837,422.9355261569,16704978,0.0,1.0
421.65,425.99,421.35,425.61,16725647,420.155415616,424.4800320129,419.8564789987,424.1013789643,16725647,0.0,1.0
422.86,427.41,421.61,425.24,18060450,421.3611266391,425.8949986681,420.1155574003,423.7326904697,18060450,0.0,1.0
428.74,429.86,426.07,429.7,17648473,427.2202843382,428.3363143761,424.5597484442,428.1768815135,17648473,0.0,1.0
429.37,430.82,427.16,429.83,21296222,427.8480512345,429.2929115514,425.6458848204,428.3064207144,21296222,0.0,1.0
425.23,425.96,420.66,422.0,17860085,423.7227259157,424.4501383512,419.1689247789,420.5041750028,17860085,0.0,1.0
421.41,421.6656,415.55,417.83,19837915,419.9162663221,420.1709603201,414.0770377308,416.3489560223,19837915,0.0,1.0
417.32,420.73,413.78,414.25,20105977,415.8407637729,419.2386766562,412.3133116888,412.7816457225,20105977,0.0,1.0
416.42,422.6,412.79,419.29,45079903,414.943953921,421.1020482374,411.3268208517,417.8037808932,45079903,0.0,1.0
425.22,427.82,417.99,420.24,33955263,423.7127613618,426.3035453784,416.5083888849,418.7504135146,33955263,0.0,1.0
415.1,418.18,411.45,418.1,16990048,413.6286328049,416.6977154092,409.9915706277,416.6179989779,16990048,0.0,1.0
415.28,415.57,406.79,407.62,21563656,413.8079947753,414.0969668387,405.3480885057,406.1751464802,21563656,0.0,1.0
404.52,405.68,401.26,403.76,15998511,403.0861347681,404.2420230217,399.8376901934,402.3288286709,15998511,0.0,1.0
406.22,410.42,404.33,407.96,18002186,404.7801089328,408.965221575,402.8968082438,406.5139413131,18002186,0.0,1.0
409.14,409.78,402.24,406.12,18718479,407.6897586745,408.3274901248,400.8142164766,404.6804633937,18718479,0.0,1.0
402.09,405.16,398.39,402.97,22344149,400.664748168,403.7238662183,396.9778632213,401.541628912,22344149,0.0,1.0
402.65,414.25,400.64,413.96,26919177,401.2227631869,412.7816457225,399.219887851,412.4926736592,26919177,0.0,1.0
414.92,417.35,412.32,413.44,17595956,413.4492708345,415.8706574347,410.8584868179,411.9745168558,17595956,0.0,1.0
415.5,415.87,410.88,411.27,17823445,414.0272149613,414.395903456,409.4235910549,409.8122086574,17823445,0.0,1.0
413.64,414.2,405.92,408.64,31947263,412.173807934,412.731822953,404.4811723155,407.191530979,31947263,0.0,1.0
407.72,409.3,405.3201,408.175,13183125,406.2747920193,407.8491915371,403.8833987264,406.7281792222,13183125,0.0,1.0
407.48,408.32,403.85,407.99,14835827,406.0356427255,406.8726652539,402.4185096561,406.5438349749,14835827,0.0,1.0
407.54,412.16,407.36,411.455,16193505,406.0954300489,410.6990539554,405.9160680785,409.9965529047,16193505,0.0,1.0
